¿Se puede usar "precisión boost" con una placa X370 y ryzen 7 2700X?	soy solo yo, o hay problemas con instalar linux en un procesador ryzen?
Mi i5 7400 no aprovecha al 100% mi vega 56, que procesador recomiendas?	Crees que la forma de chiplets de los ryzen 3000 se pueda llevar acabo en las arquitecturas de tarjetas graficas??
​Lee el superchat anterior, de perruno que ya que donó 5€ que menos no? jeje	Crees que la GTX 1070 TI aguantaria hasta la próxima generación de tarjetas?
Vale la pena un Ryzen Serie 2000 actualmente? Sabiendo que viene la 3000	Cual será el futuro para el mundo gaming? El jugar en streaming matara a las consolas conocidas?
el mejor tipo de refrigeración que se puede comerciar? cual es::?	​iker para cuanto tiempo tengo jugando a graficos en altos-ultra con un ryzen 2700x y una rtx 2070?
tiene sentido los ryzen 1xxx ahora?	2080ti oc o Rog matrix 2080 ti??
Buenas tardes, ¿Qué esperas de Navi a raiz de los rumores que van a dejar la arquitectura GCN y qué tendría que tener para ser competitiva frente a la serie 20 de Nvidia?	
​ryzen 2600 o i5 8400 :v?	1070 o RTX2070 en PORTATIL? Cual puede rendir mejor?
¿que tal cinebench r20?	​los nuevo procesadores de amd superarán por algunos meses a intel ?????
tiene sentido los ryzen 1xxx ahora?	Ryzen 2600X o Core I5 9400?? Solo para juego y no importa el dinero.
QUE OPINAS DE LAS NUEVAS 2080TI QUE VA SACAR NVIDIA??	una ryzen 3 2200g aguanta una rx 580 ????
2080ti oc o Rog matrix 2080 ti??	​que placa base es mejor la aorus z390 extreme o la Asus z390 extreme para gaming si no te decides cual elijirias tu gracias
144hz o 240hz por 80 euris mas ?	i5 9600k - GTX 1080 ti o i7 9700k - GTX 1080 para 144HZ?
Gente monitor 2k 24 pulgadas merece la pena?	Crees que la forma de chiplets de los ryzen 3000 se pueda llevar acabo en las arquitecturas de tarjetas graficas??
​el i5 9400 no haría nada de cuello de botella con una rtx 2070 no?	¿Crees que para alguien que vive del CAD pero que también juega debería escoger siempre a AMD en gráficas?
Iker hacia donde crees que irán los procesadores para ser más potentes ya que estamos en el limite de nm del silicio?	¿Crees que para alguien que vive del CAD pero que también juega debería escoger siempre a AMD en gráficas?
​que dices de un I7 7700 DE 4.0GHz hasta q grafica aguantaria ? una rtx 2080 sin problemas y hasta la prox generacion?	nvidia 1660 vs 1060?
te has enterado del "lake" del procesador de intel de 10 cores??	Cuál es el mejor procesador calidad precio, para una GTX 1660?
hola esta bien la rx 570 4gb para el i3 4170	​que placa base es mejor la aorus z390 extreme o la Asus z390 extreme para gaming si no te decides cual elijirias tu gracias
Hay algún link de video a esa demos?	que opinas de actualizar una 1060 al dia de hoy? obviamente, mi presupuesto da para la 1660 ti. aiento que no, pero me gustaría tu opinión
rx 480 o rx 570? q compro	1070 ti vs 2070??
144hz o 240hz por 80 euris mas ?	Ryzen 2600X o Core I5 9400?? Solo para juego y no importa el dinero.
Buenas tardes, ¿Qué esperas de Navi a raiz de los rumores que van a dejar la arquitectura GCN y qué tendría que tener para ser competitiva frente a la serie 20 de Nvidia?	​Lee el superchat anterior, de perruno que ya que donó 5€ que menos no? jeje
tengo un i7 8700 que tarjeta nvidia podría aprovechar su potencial?	tengo un i7 2600x por hay guardado y me dijeron que es un procesador muy interesando bale la pena desempolvarlo me servirá de algo al día de hoy?
Buenas tardes, ¿Qué esperas de Navi a raiz de los rumores que van a dejar la arquitectura GCN y qué tendría que tener para ser competitiva frente a la serie 20 de Nvidia?	Cuál es el mejor procesador calidad precio, para una GTX 1660?
Cual será el futuro para el mundo gaming? El jugar en streaming matara a las consolas conocidas?	​RX 590 O GTX 1660?????
hola, ¿qué tal estás?	Cual será el futuro para el mundo gaming? El jugar en streaming matara a las consolas conocidas?
​ME PUEDEN DECIR SI UNA FUENTE 600w 80+ WHITE AGUANTA UNA 2060 Y UN R5 2600x CON 16 DE RAM? :v	tengo un i7 8700 que tarjeta nvidia podría aprovechar su potencial?
​los nuevo procesadores de amd superarán por algunos meses a intel ?????	¿Crees que para alguien que vive del CAD pero que también juega debería escoger siempre a AMD en gráficas?
que piensas del futuro de la realidad virtual en los juegos?	Crees que la GTX 1070 TI aguantaria hasta la próxima generación de tarjetas?
nvidia 1660 vs 1060?	Iker hacia donde crees que irán los procesadores para ser más potentes ya que estamos en el limite de nm del silicio?
el mejor tipo de refrigeración que se puede comerciar? cual es::?	​que dices de un I7 7700 DE 4.0GHz hasta q grafica aguantaria ? una rtx 2080 sin problemas y hasta la prox generacion?
te has enterado del "lake" del procesador de intel de 10 cores??	​Lee el superchat anterior, de perruno que ya que donó 5€ que menos no? jeje
hola, ¿qué tal estás?	QUE OPINAS DE LAS NUEVAS 2080TI QUE VA SACAR NVIDIA??
​el i5 9400 no haría nada de cuello de botella con una rtx 2070 no?	​fx 8350 con 1080?
Hay algún link de video a esa demos?	tengo un i7 2600x por hay guardado y me dijeron que es un procesador muy interesando bale la pena desempolvarlo me servirá de algo al día de hoy?
tiene sentido los ryzen 1xxx ahora?	​que placa base es mejor la aorus z390 extreme o la Asus z390 extreme para gaming si no te decides cual elijirias tu gracias
tengo un i7 2600x por hay guardado y me dijeron que es un procesador muy interesando bale la pena desempolvarlo me servirá de algo al día de hoy?	El phenom ii x4 955 sigue siendo decente en juegos en 2019?
Mi i5 7400 no aprovecha al 100% mi vega 56, que procesador recomiendas?	​RX 590 O GTX 1660?????
te has enterado del "lake" del procesador de intel de 10 cores??	​RX 590 O GTX 1660?????
Que opinas del Enhanced Sync de AMD? Supuestamente un Vsync con mucho menos input lag.	Iker hacia donde crees que irán los procesadores para ser más potentes ya que estamos en el limite de nm del silicio?
​Que les aconsejas a los que se acaban de comprar la gtx 1060 de 6gb?	​Crees que la GTX 1070 TI aguantaria hasta la próxima generación de tarjetas?
que piensas del futuro de la realidad virtual en los juegos?	Cual será el futuro para el mundo gaming? El jugar en streaming matara a las consolas conocidas?
Ryzen 2600X o Core I5 9400?? Solo para juego y no importa el dinero.	​Lee el superchat anterior, de perruno que ya que donó 5€ que menos no? jeje
Vale la pena una 1070 ti ?	hola esta bien la rx 570 4gb para el i3 4170
Que opinas sobre los rumores de 2 nuevas consolas Xbox, que usarían un CPU con arquitectura Zen 2, una con 4 teraflops, y otra con 12 teraflops? Saludos	
1070 ti vs 2070??	Tío he pillao en Amazon un i7 8700 K a 280 pavos que salió durante 1 minuto de pura SUERTE, he triunfado? Busco ahora un placa ITX Consejo?
rx 480 o rx 570? q compro	1070 o RTX2070 en PORTATIL? Cual puede rendir mejor?
1070 ti vs 2070??	​I3 7100 aguanta una rx 570?
rx 480 o rx 570? q compro	Iker hacia donde crees que irán los procesadores para ser más potentes ya que estamos en el limite de nm del silicio?
que opinas de actualizar una 1060 al dia de hoy? obviamente, mi presupuesto da para la 1660 ti. aiento que no, pero me gustaría tu opinión	soy solo yo, o hay problemas con instalar linux en un procesador ryzen?
Buenas tardes, ¿Qué esperas de Navi a raiz de los rumores que van a dejar la arquitectura GCN y qué tendría que tener para ser competitiva frente a la serie 20 de Nvidia?	​qué debo tener en cuenta al comprar un cable displayport? He visto que en los cables chinos hay un pin que da problemas
Ryzen 2600X o Core I5 9400?? Solo para juego y no importa el dinero.	te has enterado del "lake" del procesador de intel de 10 cores??
Que opinas de la Titan V?	Iker hacia donde crees que irán los procesadores para ser más potentes ya que estamos en el limite de nm del silicio?
​ryzen 2600 o i5 8400 :v?	Gente monitor 2k 24 pulgadas merece la pena?
tiene sentido los ryzen 1xxx ahora?	​que dices de un I7 7700 DE 4.0GHz hasta q grafica aguantaria ? una rtx 2080 sin problemas y hasta la prox generacion?
Vale la pena una 1070 ti ?	¿Crees que para alguien que vive del CAD pero que también juega debería escoger siempre a AMD en gráficas?
1070 ti vs 2070??	Vale la pena una 1070 ti ?
​Lee el superchat anterior, de perruno que ya que donó 5€ que menos no? jeje	soy solo yo, o hay problemas con instalar linux en un procesador ryzen?
​Que les aconsejas a los que se acaban de comprar la gtx 1060 de 6gb?	¿que tal cinebench r20?
​I3 7100 aguanta una rx 570?	Mi i5 7400 no aprovecha al 100% mi vega 56, que procesador recomiendas?
Cuál es el mejor procesador calidad precio, para una GTX 1660?	​RX 590 O GTX 1660?????
​ME PUEDEN DECIR SI UNA FUENTE 600w 80+ WHITE AGUANTA UNA 2060 Y UN R5 2600x CON 16 DE RAM? :v	soy solo yo, o hay problemas con instalar linux en un procesador ryzen?
Crees que la GTX 1070 TI aguantaria hasta la próxima generación de tarjetas?	¿Se puede usar "precisión boost" con una placa X370 y ryzen 7 2700X?
Crees que la forma de chiplets de los ryzen 3000 se pueda llevar acabo en las arquitecturas de tarjetas graficas??	Que opinas sobre los rumores de 2 nuevas consolas Xbox, que usarían un CPU con arquitectura Zen 2, una con 4 teraflops, y otra con 12 teraflops? Saludos
SUPER DUDA: me han vendido un ordenador con una ryzen 2600, 8gb de ram de 2400mhz, una 1060 de 3gb, 1 ssd de 240, hdd de 1tb. Tu crees que me han estafado??	como mejoro el inpug lag???
​que dices de un I7 7700 DE 4.0GHz hasta q grafica aguantaria ? una rtx 2080 sin problemas y hasta la prox generacion?	¿Se puede usar "precisión boost" con una placa X370 y ryzen 7 2700X?
tiene sentido los ryzen 1xxx ahora?	es buena opcion comprar un ryzen 5 2400g?, para mas adelante comprar una grafica dedicada, que memorias recomiendas para ese ryzen 5?
Mi i5 7400 no aprovecha al 100% mi vega 56, que procesador recomiendas?	Cual será el futuro para el mundo gaming? El jugar en streaming matara a las consolas conocidas?
​Que les aconsejas a los que se acaban de comprar la gtx 1060 de 6gb?	Cuál es el mejor procesador calidad precio, para una GTX 1660?
Crees que la forma de chiplets de los ryzen 3000 se pueda llevar acabo en las arquitecturas de tarjetas graficas??	​qué debo tener en cuenta al comprar un cable displayport? He visto que en los cables chinos hay un pin que da problemas
​ryzen 2600 o i5 8400 :v?	Cuál es el mejor procesador calidad precio, para una GTX 1660?
Vale la pena un Ryzen Serie 2000 actualmente? Sabiendo que viene la 3000	Mejor placa madre con vrams para ryzen? De x470 y b450. Recomiendas usar tuf? Saludos desde mexico 🌮🌮🌮🌮🌮🌮🤠🤠
​la vibracion de un ventilador puede dañar el procesador ?	el mejor tipo de refrigeración que se puede comerciar? cual es::?
QUE OPINAS DE LAS NUEVAS 2080TI QUE VA SACAR NVIDIA??	Mejor placa madre con vrams para ryzen? De x470 y b450. Recomiendas usar tuf? Saludos desde mexico 🌮🌮🌮🌮🌮🌮🤠🤠
144hz o 240hz por 80 euris mas ?	te has enterado del "lake" del procesador de intel de 10 cores??
rx 480 o rx 570? q compro	tengo un i7 8700 que tarjeta nvidia podría aprovechar su potencial?
​los nuevo procesadores de amd superarán por algunos meses a intel ?????	1070 o RTX2070 en PORTATIL? Cual puede rendir mejor?
Cuál es el mejor procesador calidad precio, para una GTX 1660?	El phenom ii x4 955 sigue siendo decente en juegos en 2019?
que opinas de actualizar una 1060 al dia de hoy? obviamente, mi presupuesto da para la 1660 ti. aiento que no, pero me gustaría tu opinión	Que opinas de la Titan V?
Cuál es el mejor procesador calidad precio, para una GTX 1660?	Cual será el futuro para el mundo gaming? El jugar en streaming matara a las consolas conocidas?
Ryzen 2700X con una RTX 2070 esta bien o espero a los ryzen 3000???	Mr Iker que opinas de las placas Huanan socket 1366 (marca china)?
Mr Iker que opinas de las placas Huanan socket 1366 (marca china)?	El phenom ii x4 955 sigue siendo decente en juegos en 2019?
​Que les aconsejas a los que se acaban de comprar la gtx 1060 de 6gb?	como mejoro el inpug lag???
​ryzen 2600 o i5 8400 :v?	que piensas del futuro de la realidad virtual en los juegos?
que piensas del futuro de la realidad virtual en los juegos?	i5 9600k - GTX 1080 ti o i7 9700k - GTX 1080 para 144HZ?
​el i5 9400 no haría nada de cuello de botella con una rtx 2070 no?	hola esta bien la rx 570 4gb para el i3 4170
144hz o 240hz por 80 euris mas ?	El phenom ii x4 955 sigue siendo decente en juegos en 2019?
tengo un i7 8700 que tarjeta nvidia podría aprovechar su potencial?	​Lee el superchat anterior, de perruno que ya que donó 5€ que menos no? jeje
​Lee el superchat anterior, de perruno que ya que donó 5€ que menos no? jeje	como mejoro el inpug lag???
​ryzen 2600 o i5 8400 :v?	i5 9600k - GTX 1080 ti o i7 9700k - GTX 1080 para 144HZ?
1070 o RTX2070 en PORTATIL? Cual puede rendir mejor?	Cual será el futuro para el mundo gaming? El jugar en streaming matara a las consolas conocidas?
​fx 8350 con 1080?	hola esta bien la rx 570 4gb para el i3 4170
​que dices de un I7 7700 DE 4.0GHz hasta q grafica aguantaria ? una rtx 2080 sin problemas y hasta la prox generacion?	​I3 7100 aguanta una rx 570?
Ryzen 2700X con una RTX 2070 esta bien o espero a los ryzen 3000???	Que opinas sobre los rumores de 2 nuevas consolas Xbox, que usarían un CPU con arquitectura Zen 2, una con 4 teraflops, y otra con 12 teraflops? Saludos
​I3 7100 aguanta una rx 570?	i5 9600k - GTX 1080 ti o i7 9700k - GTX 1080 para 144HZ?
SUPER DUDA: me han vendido un ordenador con una ryzen 2600, 8gb de ram de 2400mhz, una 1060 de 3gb, 1 ssd de 240, hdd de 1tb. Tu crees que me han estafado??	pasar de una gtx 960 de 2gb a una rtx 2060, vale la pena?
​ryzen 2600 o i5 8400 :v?	que opinas de actualizar una 1060 al dia de hoy? obviamente, mi presupuesto da para la 1660 ti. aiento que no, pero me gustaría tu opinión
​los nuevo procesadores de amd superarán por algunos meses a intel ?????	qué debo tener en cuenta al comprar un cable displayport? He visto que en los cables chinos hay un pin que da problemas
​fx 8350 con 1080?	como mejoro el inpug lag???
Como ves estudiar Ingenieria Informatica?	Crees que la GTX 1070 TI aguantaria hasta la próxima generación de tarjetas?
hola, ¿qué tal estás?	que opinas de actualizar una 1060 al dia de hoy? obviamente, mi presupuesto da para la 1660 ti. aiento que no, pero me gustaría tu opinión
​ryzen 2600 o i5 8400 :v?	Tío he pillao en Amazon un i7 8700 K a 280 pavos que salió durante 1 minuto de pura SUERTE, he triunfado? Busco ahora un placa ITX Consejo?
te has enterado del "lake" del procesador de intel de 10 cores??	El phenom ii x4 955 sigue siendo decente en juegos en 2019?
hola, ¿qué tal estás?	como mejoro el inpug lag???
hola, ¿qué tal estás?	i5 9600k - GTX 1080 ti o i7 9700k - GTX 1080 para 144HZ?
hola esta bien la rx 570 4gb para el i3 4170	i5 9600k - GTX 1080 ti o i7 9700k - GTX 1080 para 144HZ?
Mejor placa madre con vrams para ryzen? De x470 y b450. Recomiendas usar tuf? Saludos desde mexico 🌮🌮🌮🌮🌮🌮🤠🤠	Que opinas sobre los rumores de 2 nuevas consolas Xbox, que usarían un CPU con arquitectura Zen 2, una con 4 teraflops, y otra con 12 teraflops? Saludos
i5 9600k - GTX 1080 ti o i7 9700k - GTX 1080 para 144HZ?	¿Crees que para alguien que vive del CAD pero que también juega debería escoger siempre a AMD en gráficas?
Qué tan balanceado estaría una PC con athlon 200ge y una RX 570???	como mejoro el inpug lag???
Hay algún link de video a esa demos?	Cual será el futuro para el mundo gaming? El jugar en streaming matara a las consolas conocidas?
Ryzen 2700X con una RTX 2070 esta bien o espero a los ryzen 3000???	hola esta bien la rx 570 4gb para el i3 4170
1070 o RTX2070 en PORTATIL? Cual puede rendir mejor?	Crees que la GTX 1070 TI aguantaria hasta la próxima generación de tarjetas?
​fx 8350 con 1080?	​RX 590 O GTX 1660?????
Crees que la forma de chiplets de los ryzen 3000 se pueda llevar acabo en las arquitecturas de tarjetas graficas??	Cual será el futuro para el mundo gaming? El jugar en streaming matara a las consolas conocidas?
Mejor placa madre con vrams para ryzen? De x470 y b450. Recomiendas usar tuf? Saludos desde mexico 🌮🌮🌮🌮🌮🌮🤠🤠	Cual será el futuro para el mundo gaming? El jugar en streaming matara a las consolas conocidas?
que opinas de actualizar una 1060 al dia de hoy? obviamente, mi presupuesto da para la 1660 ti. aiento que no, pero me gustaría tu opinión	pasar de una gtx 960 de 2gb a una rtx 2060, vale la pena?
Mejor placa madre con vrams para ryzen? De x470 y b450. Recomiendas usar tuf? Saludos desde mexico 🌮🌮🌮🌮🌮🌮🤠🤠	El phenom ii x4 955 sigue siendo decente en juegos en 2019?
¿¿Que opinas de los auriculares Sennheiser Game Zero?? ¿¿Algun equivalente calidad/precio con micro??	Mejor placa madre con vrams para ryzen? De x470 y b450. Recomiendas usar tuf? Saludos desde mexico 🌮🌮🌮🌮🌮🌮🤠🤠
Tío he pillao en Amazon un i7 8700 K a 280 pavos que salió durante 1 minuto de pura SUERTE, he triunfado? Busco ahora un placa ITX Consejo?	Como ves estudiar Ingenieria Informatica?
como mejoro el inpug lag???	Crees que la GTX 1070 TI aguantaria hasta la próxima generación de tarjetas?
hola esta bien la rx 570 4gb para el i3 4170	Que opinas sobre los rumores de 2 nuevas consolas Xbox, que usarían un CPU con arquitectura Zen 2, una con 4 teraflops, y otra con 12 teraflops? Saludos
1070 ti vs 2070??	Gente monitor 2k 24 pulgadas merece la pena?
Mejor placa madre con vrams para ryzen? De x470 y b450. Recomiendas usar tuf? Saludos desde mexico 🌮🌮🌮🌮🌮🌮🤠🤠	i5 9600k - GTX 1080 ti o i7 9700k - GTX 1080 para 144HZ?
​qué debo tener en cuenta al comprar un cable displayport? He visto que en los cables chinos hay un pin que da problemas	¿Se puede usar "precisión boost" con una placa X370 y ryzen 7 2700X?
es buena opcion comprar un ryzen 5 2400g?, para mas adelante comprar una grafica dedicada, que memorias recomiendas para ese ryzen 5?	1070 o RTX2070 en PORTATIL? Cual puede rendir mejor?
1070 o RTX2070 en PORTATIL? Cual puede rendir mejor?	​que placa base es mejor la aorus z390 extreme o la Asus z390 extreme para gaming si no te decides cual elijirias tu gracias
​Lee el superchat anterior, de perruno que ya que donó 5€ que menos no? jeje	El phenom ii x4 955 sigue siendo decente en juegos en 2019?
nvidia 1660 vs 1060?	Crees que la forma de chiplets de los ryzen 3000 se pueda llevar acabo en las arquitecturas de tarjetas graficas??
ASRock B450M Steel Legend?	¿¿Que opinas de los auriculares Sennheiser Game Zero?? ¿¿Algun equivalente calidad/precio con micro??
que piensas del futuro de la realidad virtual en los juegos?	Mi i5 7400 no aprovecha al 100% mi vega 56, que procesador recomiendas?
QUE OPINAS DE LAS NUEVA VERSION DE 2080TI QUE VA SACAR NVIDIA???	Que opinas de la Titan V?
SUPER DUDA: me han vendido un ordenador con una ryzen 2600, 8gb de ram de 2400mhz, una 1060 de 3gb, 1 ssd de 240, hdd de 1tb. Tu crees que me han estafado??	
​que placa base es mejor la aorus z390 extreme o la Asus z390 extreme para gaming si no te decides cual elijirias tu gracias	¿Crees que para alguien que vive del CAD pero que también juega debería escoger siempre a AMD en gráficas?
​Lee el superchat anterior, de perruno que ya que donó 5€ que menos no? jeje	2080ti oc o Rog matrix 2080 ti??
​Crees que la GTX 1070 TI aguantaria hasta la próxima generación de tarjetas?	2080ti oc o Rog matrix 2080 ti??
​los nuevo procesadores de amd superarán por algunos meses a intel ?????	que opinas de actualizar una 1060 al dia de hoy? obviamente, mi presupuesto da para la 1660 ti. aiento que no, pero me gustaría tu opinión
¿Se puede usar "precisión boost" con una placa X370 y ryzen 7 2700X?	Que opinas de la Titan V?
Qué tan balanceado estaría una PC con athlon 200ge y una RX 570???	es buena opcion comprar un ryzen 5 2400g?, para mas adelante comprar una grafica dedicada, que memorias recomiendas para ese ryzen 5?
es buena opcion comprar un ryzen 5 2400g?, para mas adelante comprar una grafica dedicada, que memorias recomiendas para ese ryzen 5?	Mi i5 7400 no aprovecha al 100% mi vega 56, que procesador recomiendas?
te has enterado del "lake" del procesador de intel de 10 cores??	Mr Iker que opinas de las placas Huanan socket 1366 (marca china)?
​fx 8350 con 1080?	¿¿Que opinas de los auriculares Sennheiser Game Zero?? ¿¿Algun equivalente calidad/precio con micro??
​ME PUEDEN DECIR SI UNA FUENTE 600w 80+ WHITE AGUANTA UNA 2060 Y UN R5 2600x CON 16 DE RAM? :v	pasar de una gtx 960 de 2gb a una rtx 2060, vale la pena?
Vale la pena un Ryzen Serie 2000 actualmente? Sabiendo que viene la 3000	Ryzen 2700X con una RTX 2070 esta bien o espero a los ryzen 3000???
rx 480 o rx 570? q compro	​RX 590 O GTX 1660?????
​el i5 9400 no haría nada de cuello de botella con una rtx 2070 no?	tengo un i7 8700 que tarjeta nvidia podría aprovechar su potencial?
Qué tan balanceado estaría una PC con athlon 200ge y una RX 570???	soy solo yo, o hay problemas con instalar linux en un procesador ryzen?
rx 480 o rx 570? q compro	nvidia 1660 vs 1060?
te has enterado del "lake" del procesador de intel de 10 cores??	QUE OPINAS DE LAS NUEVAS 2080TI QUE VA SACAR NVIDIA??
Ryzen 2700X con una RTX 2070 esta bien o espero a los ryzen 3000???	una ryzen 3 2200g aguanta una rx 580 ????
Qué tan balanceado estaría una PC con athlon 200ge y una RX 570???	pasar de una gtx 960 de 2gb a una rtx 2060, vale la pena?
i5 9600k - GTX 1080 ti o i7 9700k - GTX 1080 para 144HZ?	​iker para cuanto tiempo tengo jugando a graficos en altos-ultra con un ryzen 2700x y una rtx 2070?
tengo un i7 2600x por hay guardado y me dijeron que es un procesador muy interesando bale la pena desempolvarlo me servirá de algo al día de hoy?	Mi i5 7400 no aprovecha al 100% mi vega 56, que procesador recomiendas?
1070 ti vs 2070??	1070 o RTX2070 en PORTATIL? Cual puede rendir mejor?
Qué tan balanceado estaría una PC con athlon 200ge y una RX 570???	​RX 590 O GTX 1660?????
¿que tal cinebench r20?	Crees que la forma de chiplets de los ryzen 3000 se pueda llevar acabo en las arquitecturas de tarjetas graficas??
tiene sentido los ryzen 1xxx ahora?	Crees que la forma de chiplets de los ryzen 3000 se pueda llevar acabo en las arquitecturas de tarjetas graficas??
​ME PUEDEN DECIR SI UNA FUENTE 600w 80+ WHITE AGUANTA UNA 2060 Y UN R5 2600x CON 16 DE RAM? :v	​I3 7100 aguanta una rx 570?
Como ves estudiar Ingenieria Informatica?	
Mr Iker que opinas de las placas Huanan socket 1366 (marca china)?	​Lee el superchat anterior, de perruno que ya que donó 5€ que menos no? jeje
​ME PUEDEN DECIR SI UNA FUENTE 600w 80+ WHITE AGUANTA UNA 2060 Y UN R5 2600x CON 16 DE RAM? :v	Como ves estudiar Ingenieria Informatica?
rx 480 o rx 570? q compro	hola esta bien la rx 570 4gb para el i3 4170
tengo un i7 8700 que tarjeta nvidia podría aprovechar su potencial?	​fx 8350 con 1080?
Tío he pillao en Amazon un i7 8700 K a 280 pavos que salió durante 1 minuto de pura SUERTE, he triunfado? Busco ahora un placa ITX Consejo?	Hay algún link de video a esa demos?
Ryzen 2700X con una RTX 2070 esta bien o espero a los ryzen 3000???	Que opinas de la Titan V?
​Que les aconsejas a los que se acaban de comprar la gtx 1060 de 6gb?	Mejor placa madre con vrams para ryzen? De x470 y b450. Recomiendas usar tuf? Saludos desde mexico 🌮🌮🌮🌮🌮🌮🤠🤠
hola :D crees que el i7 4790 aún rinde para juegos actuales?	Que opinas de la Titan V?
el mejor tipo de refrigeración que se puede comerciar? cual es::?	​fx 8350 con 1080?
Vale la pena un Ryzen Serie 2000 actualmente? Sabiendo que viene la 3000	El phenom ii x4 955 sigue siendo decente en juegos en 2019?
Crees que la forma de chiplets de los ryzen 3000 se pueda llevar acabo en las arquitecturas de tarjetas graficas??	¿Crees que para alguien que vive del CAD pero que también juega debería escoger siempre a AMD en gráficas?
144hz o 240hz por 80 euris mas ?	1070 ti vs 2070??
​la vibracion de un ventilador puede dañar el procesador ?	​Lee el superchat anterior, de perruno que ya que donó 5€ que menos no? jeje
el mejor tipo de refrigeración que se puede comerciar? cual es::?	qué debo tener en cuenta al comprar un cable displayport? He visto que en los cables chinos hay un pin que da problemas
es buena opcion comprar un ryzen 5 2400g?, para mas adelante comprar una grafica dedicada, que memorias recomiendas para ese ryzen 5?	Hay algún link de video a esa demos?
hola, ¿qué tal estás?	Buenas tardes, ¿Qué esperas de Navi a raiz de los rumores que van a dejar la arquitectura GCN y qué tendría que tener para ser competitiva frente a la serie 20 de Nvidia?
​la vibracion de un ventilador puede dañar el procesador ?	ASRock B450M Steel Legend?
Ryzen 2700X con una RTX 2070 esta bien o espero a los ryzen 3000???	Gente monitor 2k 24 pulgadas merece la pena?
Que opinas del Enhanced Sync de AMD? Supuestamente un Vsync con mucho menos input lag.	Hay algún link de video a esa demos?
tiene sentido los ryzen 1xxx ahora?	Mr Iker que opinas de las placas Huanan socket 1366 (marca china)?
soy solo yo, o hay problemas con instalar linux en un procesador ryzen?	¿Crees que para alguien que vive del CAD pero que también juega debería escoger siempre a AMD en gráficas?
el mejor tipo de refrigeración que se puede comerciar? cual es::?	hola :D crees que el i7 4790 aún rinde para juegos actuales?
SUPER DUDA: me han vendido un ordenador con una ryzen 2600, 8gb de ram de 2400mhz, una 1060 de 3gb, 1 ssd de 240, hdd de 1tb. Tu crees que me han estafado??	​Lee el superchat anterior, de perruno que ya que donó 5€ que menos no? jeje
hola :D crees que el i7 4790 aún rinde para juegos actuales?	​Lee el superchat anterior, de perruno que ya que donó 5€ que menos no? jeje
SUPER DUDA: me han vendido un ordenador con una ryzen 2600, 8gb de ram de 2400mhz, una 1060 de 3gb, 1 ssd de 240, hdd de 1tb. Tu crees que me han estafado??	soy solo yo, o hay problemas con instalar linux en un procesador ryzen?
es buena opcion comprar un ryzen 5 2400g?, para mas adelante comprar una grafica dedicada, que memorias recomiendas para ese ryzen 5?	​que placa base es mejor la aorus z390 extreme o la Asus z390 extreme para gaming si no te decides cual elijirias tu gracias
pasar de una gtx 960 de 2gb a una rtx 2060, vale la pena?	El phenom ii x4 955 sigue siendo decente en juegos en 2019?
2080ti oc o Rog matrix 2080 ti??	i5 9600k - GTX 1080 ti o i7 9700k - GTX 1080 para 144HZ?
SUPER DUDA: me han vendido un ordenador con una ryzen 2600, 8gb de ram de 2400mhz, una 1060 de 3gb, 1 ssd de 240, hdd de 1tb. Tu crees que me han estafado??	​RX 590 O GTX 1660?????
​Que les aconsejas a los que se acaban de comprar la gtx 1060 de 6gb?	​iker para cuanto tiempo tengo jugando a graficos en altos-ultra con un ryzen 2700x y una rtx 2070?
​ME PUEDEN DECIR SI UNA FUENTE 600w 80+ WHITE AGUANTA UNA 2060 Y UN R5 2600x CON 16 DE RAM? :v	1070 o RTX2070 en PORTATIL? Cual puede rendir mejor?
Iker hacia donde crees que irán los procesadores para ser más potentes ya que estamos en el limite de nm del silicio?	​que placa base es mejor la aorus z390 extreme o la Asus z390 extreme para gaming si no te decides cual elijirias tu gracias
Vale la pena un Ryzen Serie 2000 actualmente? Sabiendo que viene la 3000	​ryzen 2600 o i5 8400 :v?
rx 480 o rx 570? q compro	​que dices de un I7 7700 DE 4.0GHz hasta q grafica aguantaria ? una rtx 2080 sin problemas y hasta la prox generacion?
Cual será el futuro para el mundo gaming? El jugar en streaming matara a las consolas conocidas?	El phenom ii x4 955 sigue siendo decente en juegos en 2019?
rx 480 o rx 570? q compro	​Que les aconsejas a los que se acaban de comprar la gtx 1060 de 6gb?
Hay algún link de video a esa demos?	Iker hacia donde crees que irán los procesadores para ser más potentes ya que estamos en el limite de nm del silicio?
​Crees que la GTX 1070 TI aguantaria hasta la próxima generación de tarjetas?	​iker para cuanto tiempo tengo jugando a graficos en altos-ultra con un ryzen 2700x y una rtx 2070?
pasar de una gtx 960 de 2gb a una rtx 2060, vale la pena?	Iker hacia donde crees que irán los procesadores para ser más potentes ya que estamos en el limite de nm del silicio?
Crees que la GTX 1070 TI aguantaria hasta la próxima generación de tarjetas?	Que opinas sobre los rumores de 2 nuevas consolas Xbox, que usarían un CPU con arquitectura Zen 2, una con 4 teraflops, y otra con 12 teraflops? Saludos
hola, ¿qué tal estás?	​Crees que la GTX 1070 TI aguantaria hasta la próxima generación de tarjetas?
​la vibracion de un ventilador puede dañar el procesador ?	hola esta bien la rx 570 4gb para el i3 4170
